Name	SRR847690	SRR847691	SRR847692	SRR847693	SRR847694	SRR847695	SRR847696	SRR847697	SRR847698	SRR847699	SRR847700	SRR847701
Serpinf1	0	0	0	0	0	0	0	0	0	0	0	0
Serpinf2	0	0	0	0	0	0	0	0	0	0	0	0
Serpini2	0	0	0	0	0	0	0	0	0	0	0	0
Sestd1	0	0	0	0	0	0	0	0	0	0	0	0
Setd1b	0	0	0	0	0	0	0	0	0	0	0	0
Sez6l	0	0	0	0	0	0	0	0	0	0	0	0
Sfpi1	0	0	0	0	0	0	0	0	0	0	0	0
Sfta2	0	0	0	0	0	0	0	0	0	0	0	0
Sftpa1	0	0	0	0	0	0	0	0	0	0	0	0
Sftpb	0	0	0	0	0	0	0	0	0	0	0	0
Sftpc	0	0	0	0	0	0	0	0	0	0	0	0
Sftpd	0	0	0	0	0	0	0	0	0	0	0	0
Sgca	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d1a	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d1b1	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d1b2	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d2a	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d6	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d7	0	0	0	0	0	0	0	0	0	0	0	0
Sh3d2c-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Sh3gl3	0	0	0	0	0	0	0	0	0	0	0	0
Shank2	0	0	0	0	0	0	0	0	0	0	0	0
Shbg	0	0	0	0	0	0	0	0	0	0	0	0
Shc3	0	0	0	0	0	0	0	0	0	0	0	0
Shh	0	0	0	0	0	0	0	0	0	0	0	0
Shisa9	0	0	0	0	0	0	0	0	0	0	0	0
Shox2	0	0	0	0	0	0	0	0	0	0	0	0
Siah1-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Siah1-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Siah3	0	0	0	0	0	0	0	0	0	0	0	0
Sidt1	0	0	0	0	0	0	0	0	0	0	0	0
Siglec15	0	0	0	0	0	0	0	0	0	0	0	0
Siglece	0	0	0	0	0	0	0	0	0	0	0	0
Siglecg	0	0	0	0	0	0	0	0	0	0	0	0
Siglech	0	0	0	0	0	0	0	0	0	0	0	0
Sim2	0	0	0	0	0	0	0	0	0	0	0	0
Sirpb1a	0	0	0	0	0	0	0	0	0	0	0	0
Sirpb1b	0	0	0	0	0	0	0	0	0	0	0	0
Sis	0	0	0	0	0	0	0	0	0	0	0	0
Sit1	0	0	0	0	0	0	0	0	0	0	0	0
Six2	0	0	0	0	0	0	0	0	0	0	0	0
Six3	0	0	0	0	0	0	0	0	0	0	0	0
Ska2l-ps	0	0	0	0	0	0	0	0	0	0	0	0
Skint1	0	0	0	0	0	0	0	0	0	0	0	0
Skint10	0	0	0	0	0	0	0	0	0	0	0	0
Skint11	0	0	0	0	0	0	0	0	0	0	0	0
Skint2	0	0	0	0	0	0	0	0	0	0	0	0
Skint3	0	0	0	0	0	0	0	0	0	0	0	0
Skint4	0	0	0	0	0	0	0	0	0	0	0	0
Skint5	0	0	0	0	0	0	0	0	0	0	0	0
Skint6	0	0	0	0	0	0	0	0	0	0	0	0
Skint7	0	0	0	0	0	0	0	0	0	0	0	0
Skint8	0	0	0	0	0	0	0	0	0	0	0	0
Skint9	0	0	0	0	0	0	0	0	0	0	0	0
Skiv2l-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Skor2	0	0	0	0	0	0	0	0	0	0	0	0
Sla	0	0	0	0	0	0	0	0	0	0	0	0
Slamf1	0	0	0	0	0	0	0	0	0	0	0	0
Slamf6	0	0	0	0	0	0	0	0	0	0	0	0
Slamf7	0	0	0	0	0	0	0	0	0	0	0	0
Slamf8	0	0	0	0	0	0	0	0	0	0	0	0
Slc10a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc10a4	0	0	0	0	0	0	0	0	0	0	0	0
Slc10a5	0	0	0	0	0	0	0	0	0	0	0	0
Slc10a6	0	0	0	0	0	0	0	0	0	0	0	0
Slc12a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc12a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc13a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc13a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc13a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc14a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc14a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc15a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc15a5	0	0	0	0	0	0	0	0	0	0	0	0
Slc16a11	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a4	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a6	0	0	0	0	0	0	0	0	0	0	0	0
Slc18a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a7	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a12	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a13	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a15	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a16	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a19	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a20	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a4	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a6	0	0	0	0	0	0	0	0	0	0	0	0
Slc22a8	0	0	0	0	0	0	0	0	0	0	0	0
Slc23a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc24a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc24a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc24a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc24a4	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a21	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a34	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a43	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a45	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a48	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a4	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a5	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a6	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a7	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a8	0	0	0	0	0	0	0	0	0	0	0	0
Slc27a6	0	0	0	0	0	0	0	0	0	0	0	0
Slc28a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc2a10	0	0	0	0	0	0	0	0	0	0	0	0
Slc2a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc30a8	0	0	0	0	0	0	0	0	0	0	0	0
Slc32a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc34a1	0	0	0	0	0	0	0	0	0	0	0	0
Slc35d3	0	0	0	0	0	0	0	0	0	0	0	0
Slc35f4	0	0	0	0	0	0	0	0	0	0	0	0
Slc36a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc38a11	0	0	0	0	0	0	0	0	0	0	0	0
Slc38a5	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a12	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a1-ps	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a5	0	0	0	0	0	0	0	0	0	0	0	0
Slc45a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc46a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc4a10	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a10	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a4a	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a5	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a9	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a11	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a13	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a16	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a17	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a18	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a19	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a2	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a20a	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a20b	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a4	0	0	0	0	0	0	0	0	0	0	0	0
Slc7a10	0	0	0	0	0	0	0	0	0	0	0	0
Slc7a12	0	0	0	0	0	0	0	0	0	0	0	0
Slc7a13	0	0	0	0	0	0	0	0	0	0	0	0
Slc7a15	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a10	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a11	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a3	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a4	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a7	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a9	0	0	0	0	0	0	0	0	0	0	0	0
Slco1a1	0	0	0	0	0	0	0	0	0	0	0	0
Slco1a4	0	0	0	0	0	0	0	0	0	0	0	0
Slco1a6	0	0	0	0	0	0	0	0	0	0	0	0
Slco2b1	0	0	0	0	0	0	0	0	0	0	0	0
Slco6b1	0	0	0	0	0	0	0	0	0	0	0	0
Slco6c1	0	0	0	0	0	0	0	0	0	0	0	0
Slco6d1	0	0	0	0	0	0	0	0	0	0	0	0
Slfn1	0	0	0	0	0	0	0	0	0	0	0	0
Slfn2	0	0	0	0	0	0	0	0	0	0	0	0
Slfn8	0	0	0	0	0	0	0	0	0	0	0	0
Slfnl1	0	0	0	0	0	0	0	0	0	0	0	0
Slitrk1	0	0	0	0	0	0	0	0	0	0	0	0
Slitrk2	0	0	0	0	0	0	0	0	0	0	0	0
Slitrk3	0	0	0	0	0	0	0	0	0	0	0	0
Slitrk6	0	0	0	0	0	0	0	0	0	0	0	0
Sln	0	0	0	0	0	0	0	0	0	0	0	0
Slpi	0	0	0	0	0	0	0	0	0	0	0	0
Slx	0	0	0	0	0	0	0	0	0	0	0	0
Slx1b	0	0	0	0	0	0	0	0	0	0	0	0
Slx4	0	0	0	0	0	0	0	0	0	0	0	0
Slxl1	0	0	0	0	0	0	0	0	0	0	0	0
Smcp	0	0	0	0	0	0	0	0	0	0	0	0
Smek3-ps	0	0	0	0	0	0	0	0	0	0	0	0
Smgc	0	0	0	0	0	0	0	0	0	0	0	0
Smoc2	0	0	0	0	0	0	0	0	0	0	0	0
Smok2a	0	0	0	0	0	0	0	0	0	0	0	0
Smok2b	0	0	0	0	0	0	0	0	0	0	0	0
Smok3a	0	0	0	0	0	0	0	0	0	0	0	0
Smok3b	0	0	0	0	0	0	0	0	0	0	0	0
Smok3c	0	0	0	0	0	0	0	0	0	0	0	0
Smok4a	0	0	0	0	0	0	0	0	0	0	0	0
Smpx	0	0	0	0	0	0	0	0	0	0	0	0
Smr2	0	0	0	0	0	0	0	0	0	0	0	0
Smr3a	0	0	0	0	0	0	0	0	0	0	0	0
Smt3h1-ps	0	0	0	0	0	0	0	0	0	0	0	0
Smt3h2-ps	0	0	0	0	0	0	0	0	0	0	0	0
Smt3h2-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Smt3h2-ps3	0	0	0	0	0	0	0	0	0	0	0	0
Smt3h2-ps4	0	0	0	0	0	0	0	0	0	0	0	0
Snai1	0	0	0	0	0	0	0	0	0	0	0	0
Snap25	0	0	0	0	0	0	0	0	0	0	0	0
Snca	0	0	0	0	0	0	0	0	0	0	0	0
Sncaip	0	0	0	0	0	0	0	0	0	0	0	0
Sncb	0	0	0	0	0	0	0	0	0	0	0	0
Snhg9	0	0	0	0	0	0	0	0	0	0	0	0
Snora24	0	0	0	0	0	0	0	0	0	0	0	0
Snora26	0	0	0	0	0	0	0	0	0	0	0	0
Snora35	0	0	0	0	0	0	0	0	0	0	0	0
Snora73a	0	0	0	0	0	0	0	0	0	0	0	0
Snora73b	0	0	0	0	0	0	0	0	0	0	0	0
Snord116l1	0	0	0	0	0	0	0	0	0	0	0	0
Snord116l2	0	0	0	0	0	0	0	0	0	0	0	0
Snord14a	0	0	0	0	0	0	0	0	0	0	0	0
Snord14c	0	0	0	0	0	0	0	0	0	0	0	0
Snord14d	0	0	0	0	0	0	0	0	0	0	0	0
Snord14e	0	0	0	0	0	0	0	0	0	0	0	0
Snord19	0	0	0	0	0	0	0	0	0	0	0	0
Snord1a	0	0	0	0	0	0	0	0	0	0	0	0
Snord1c	0	0	0	0	0	0	0	0	0	0	0	0
Snord35b	0	0	0	0	0	0	0	0	0	0	0	0
Snord45c	0	0	0	0	0	0	0	0	0	0	0	0
Snord69	0	0	0	0	0	0	0	0	0	0	0	0
Snord7	0	0	0	0	0	0	0	0	0	0	0	0
Snord71	0	0	0	0	0	0	0	0	0	0	0	0
Snord90	0	0	0	0	0	0	0	0	0	0	0	0
Snord98	0	0	0	0	0	0	0	0	0	0	0	0
Snrp1c-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Snrp1c-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Sntn	0	0	0	0	0	0	0	0	0	0	0	0
Socs1	0	0	0	0	0	0	0	0	0	0	0	0
Sod3	0	0	0	0	0	0	0	0	0	0	0	0
Sohlh1	0	0	0	0	0	0	0	0	0	0	0	0
Sorcs3	0	0	0	0	0	0	0	0	0	0	0	0
Sost	0	0	0	0	0	0	0	0	0	0	0	0
Sostdc1	0	0	0	0	0	0	0	0	0	0	0	0
Sox14	0	0	0	0	0	0	0	0	0	0	0	0
Sox18	0	0	0	0	0	0	0	0	0	0	0	0
Sox3	0	0	0	0	0	0	0	0	0	0	0	0
Sox30	0	0	0	0	0	0	0	0	0	0	0	0
Sp100	0	0	0	0	0	0	0	0	0	0	0	0
Sp110	0	0	0	0	0	0	0	0	0	0	0	0
Sp5	0	0	0	0	0	0	0	0	0	0	0	0
Sp7	0	0	0	0	0	0	0	0	0	0	0	0
Spaca1	0	0	0	0	0	0	0	0	0	0	0	0
Spaca3	0	0	0	0	0	0	0	0	0	0	0	0
Spaca4	0	0	0	0	0	0	0	0	0	0	0	0
Spaca5	0	0	0	0	0	0	0	0	0	0	0	0
Spag11a	0	0	0	0	0	0	0	0	0	0	0	0
Spag11b	0	0	0	0	0	0	0	0	0	0	0	0
Spag17	0	0	0	0	0	0	0	0	0	0	0	0
Spag8	0	0	0	0	0	0	0	0	0	0	0	0
Spam1	0	0	0	0	0	0	0	0	0	0	0	0
Spanxn4	0	0	0	0	0	0	0	0	0	0	0	0
Sparcl1	0	0	0	0	0	0	0	0	0	0	0	0
Spata1	0	0	0	0	0	0	0	0	0	0	0	0
Spata16	0	0	0	0	0	0	0	0	0	0	0	0
Spata18	0	0	0	0	0	0	0	0	0	0	0	0
Spata19	0	0	0	0	0	0	0	0	0	0	0	0
Spata20	0	0	0	0	0	0	0	0	0	0	0	0
Spata3	0	0	0	0	0	0	0	0	0	0	0	0
Spata4	0	0	0	0	0	0	0	0	0	0	0	0
Spatc1	0	0	0	0	0	0	0	0	0	0	0	0
Spdef	0	0	0	0	0	0	0	0	0	0	0	0
Spdyb	0	0	0	0	0	0	0	0	0	0	0	0
Specc1	0	0	0	0	0	0	0	0	0	0	0	0
Speer1-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Speer2	0	0	0	0	0	0	0	0	0	0	0	0
Speer3	0	0	0	0	0	0	0	0	0	0	0	0
Speer4a	0	0	0	0	0	0	0	0	0	0	0	0
Speer4c	0	0	0	0	0	0	0	0	0	0	0	0
Speer4d	0	0	0	0	0	0	0	0	0	0	0	0
Speer4e	0	0	0	0	0	0	0	0	0	0	0	0
Speer4f	0	0	0	0	0	0	0	0	0	0	0	0
Speer5-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Speer6-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Speer7-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Speer8-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Speer9-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Spem1	0	0	0	0	0	0	0	0	0	0	0	0
Spert	0	0	0	0	0	0	0	0	0	0	0	0
Spin3	0	0	0	0	0	0	0	0	0	0	0	0
Spink11	0	0	0	0	0	0	0	0	0	0	0	0
Spink12	0	0	0	0	0	0	0	0	0	0	0	0
Spink13	0	0	0	0	0	0	0	0	0	0	0	0
Spink14	0	0	0	0	0	0	0	0	0	0	0	0
Spink2	0	0	0	0	0	0	0	0	0	0	0	0
Spink4	0	0	0	0	0	0	0	0	0	0	0	0
Spink5	0	0	0	0	0	0	0	0	0	0	0	0
Spink6	0	0	0	0	0	0	0	0	0	0	0	0
Spink7	0	0	0	0	0	0	0	0	0	0	0	0
Spink8	0	0	0	0	0	0	0	0	0	0	0	0
Spinkl	0	0	0	0	0	0	0	0	0	0	0	0
Spinlw1	0	0	0	0	0	0	0	0	0	0	0	0
Spint3	0	0	0	0	0	0	0	0	0	0	0	0
Spint4	0	0	0	0	0	0	0	0	0	0	0	0
Spnb5	0	0	0	0	0	0	0	0	0	0	0	0
Spn-ps	0	0	0	0	0	0	0	0	0	0	0	0
Spns3	0	0	0	0	0	0	0	0	0	0	0	0
Spo11	0	0	0	0	0	0	0	0	0	0	0	0
Spocd1	0	0	0	0	0	0	0	0	0	0	0	0
Spp2	0	0	0	0	0	0	0	0	0	0	0	0
Sprr1a	0	0	0	0	0	0	0	0	0	0	0	0
Sprr1b	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2a1	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2a2	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2a3	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2b	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2c-ps	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2d	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2e	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2f	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2g	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2h	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2i	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2j-ps	0	0	0	0	0	0	0	0	0	0	0	0
Sprr2k	0	0	0	0	0	0	0	0	0	0	0	0
Sprr3	0	0	0	0	0	0	0	0	0	0	0	0
Sprr4	0	0	0	0	0	0	0	0	0	0	0	0
Sptlc3	0	0	0	0	0	0	0	0	0	0	0	0
Spz1	0	0	0	0	0	0	0	0	0	0	0	0
Srd5a2	0	0	0	0	0	0	0	0	0	0	0	0
Srms	0	0	0	0	0	0	0	0	0	0	0	0
Srpx	0	0	0	0	0	0	0	0	0	0	0	0
Srpx2	0	0	0	0	0	0	0	0	0	0	0	0
Srsx	0	0	0	0	0	0	0	0	0	0	0	0
Sry	0	0	0	0	0	0	0	0	0	0	0	0
Sst	0	0	0	0	0	0	0	0	0	0	0	0
Sstr2	0	0	0	0	0	0	0	0	0	0	0	0
Sstr3	0	0	0	0	0	0	0	0	0	0	0	0
Sstr5	0	0	0	0	0	0	0	0	0	0	0	0
Ssx9	0	0	0	0	0	0	0	0	0	0	0	0
Ssxa1	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb1	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb10	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb2	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb3	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb5	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb6	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb8	0	0	0	0	0	0	0	0	0	0	0	0
Ssxb9	0	0	0	0	0	0	0	0	0	0	0	0
St18	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac1	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac5	0	0	0	0	0	0	0	0	0	0	0	0
St8sia2	0	0	0	0	0	0	0	0	0	0	0	0
St8sia5	0	0	0	0	0	0	0	0	0	0	0	0
Stab2	0	0	0	0	0	0	0	0	0	0	0	0
Stac	0	0	0	0	0	0	0	0	0	0	0	0
Stac3	0	0	0	0	0	0	0	0	0	0	0	0
Stap1	0	0	0	0	0	0	0	0	0	0	0	0
Stard9	0	0	0	0	0	0	0	0	0	0	0	0
Stfa1	0	0	0	0	0	0	0	0	0	0	0	0
Stfa2	0	0	0	0	0	0	0	0	0	0	0	0
Stfa2l1	0	0	0	0	0	0	0	0	0	0	0	0
Stfa3	0	0	0	0	0	0	0	0	0	0	0	0
Stk19-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Stk32b	0	0	0	0	0	0	0	0	0	0	0	0
Stk32c	0	0	0	0	0	0	0	0	0	0	0	0
Stk33	0	0	0	0	0	0	0	0	0	0	0	0
Stmn1-rs2	0	0	0	0	0	0	0	0	0	0	0	0
Stmn4	0	0	0	0	0	0	0	0	0	0	0	0
Stoml3	0	0	0	0	0	0	0	0	0	0	0	0
Stra6	0	0	0	0	0	0	0	0	0	0	0	0
Strc	0	0	0	0	0	0	0	0	0	0	0	0
Stxbp3b	0	0	0	0	0	0	0	0	0	0	0	0
Stxbp5l	0	0	0	0	0	0	0	0	0	0	0	0
Styxl1	0	0	0	0	0	0	0	0	0	0	0	0
Sucnr1	0	0	0	0	0	0	0	0	0	0	0	0
Sult1c1	0	0	0	0	0	0	0	0	0	0	0	0
Sult1c2	0	0	0	0	0	0	0	0	0	0	0	0
Sult1d1	0	0	0	0	0	0	0	0	0	0	0	0
Sult1e1	0	0	0	0	0	0	0	0	0	0	0	0
Sult2a1	0	0	0	0	0	0	0	0	0	0	0	0
Sult2a2	0	0	0	0	0	0	0	0	0	0	0	0
Sult2a3	0	0	0	0	0	0	0	0	0	0	0	0
Sult2a4	0	0	0	0	0	0	0	0	0	0	0	0
Sult2a5	0	0	0	0	0	0	0	0	0	0	0	0
Sult2a6	0	0	0	0	0	0	0	0	0	0	0	0
Sult2a7	0	0	0	0	0	0	0	0	0	0	0	0
Sult3a1	0	0	0	0	0	0	0	0	0	0	0	0
Sun3	0	0	0	0	0	0	0	0	0	0	0	0
Sun5	0	0	0	0	0	0	0	0	0	0	0	0
Susd3	0	0	0	0	0	0	0	0	0	0	0	0
Sv2b	0	0	0	0	0	0	0	0	0	0	0	0
Sva	0	0	0	0	0	0	0	0	0	0	0	0
Sval1	0	0	0	0	0	0	0	0	0	0	0	0
Sval3	0	0	0	0	0	0	0	0	0	0	0	0
Svep1	0	0	0	0	0	0	0	0	0	0	0	0
Svs1	0	0	0	0	0	0	0	0	0	0	0	0
Svs2	0	0	0	0	0	0	0	0	0	0	0	0
Svs3a	0	0	0	0	0	0	0	0	0	0	0	0
Svs3b	0	0	0	0	0	0	0	0	0	0	0	0
Svs4	0	0	0	0	0	0	0	0	0	0	0	0
Svs5	0	0	0	0	0	0	0	0	0	0	0	0
Svs6	0	0	0	0	0	0	0	0	0	0	0	0
Syce1l	0	0	0	0	0	0	0	0	0	0	0	0
Sycn	0	0	0	0	0	0	0	0	0	0	0	0
Sycp2l	0	0	0	0	0	0	0	0	0	0	0	0
Syngap1	0	0	0	0	0	0	0	0	0	0	0	0
Synpo2	0	0	0	0	0	0	0	0	0	0	0	0
Syt10	0	0	0	0	0	0	0	0	0	0	0	0
Syt6	0	0	0	0	0	0	0	0	0	0	0	0
Syt8	0	0	0	0	0	0	0	0	0	0	0	0
Sytl5	0	0	0	0	0	0	0	0	0	0	0	0
T2	0	0	0	0	0	0	0	0	0	0	0	0
Taar1	0	0	0	0	0	0	0	0	0	0	0	0
Taar2	0	0	0	0	0	0	0	0	0	0	0	0
Taar3	0	0	0	0	0	0	0	0	0	0	0	0
Taar4	0	0	0	0	0	0	0	0	0	0	0	0
Taar5	0	0	0	0	0	0	0	0	0	0	0	0
Taar6	0	0	0	0	0	0	0	0	0	0	0	0
Taar7a	0	0	0	0	0	0	0	0	0	0	0	0
Taar7b	0	0	0	0	0	0	0	0	0	0	0	0
Taar7c-ps	0	0	0	0	0	0	0	0	0	0	0	0
Taar7d	0	0	0	0	0	0	0	0	0	0	0	0
Taar7e	0	0	0	0	0	0	0	0	0	0	0	0
Taar7f	0	0	0	0	0	0	0	0	0	0	0	0
Taar8a	0	0	0	0	0	0	0	0	0	0	0	0
Taar8b	0	0	0	0	0	0	0	0	0	0	0	0
Taar8c	0	0	0	0	0	0	0	0	0	0	0	0
Taar9	0	0	0	0	0	0	0	0	0	0	0	0
Tac1	0	0	0	0	0	0	0	0	0	0	0	0
Tac2	0	0	0	0	0	0	0	0	0	0	0	0
Tacr1	0	0	0	0	0	0	0	0	0	0	0	0
Tacr2	0	0	0	0	0	0	0	0	0	0	0	0
Tacr3	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r102	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r103	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r104	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r105	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r106	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r108	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r109	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r110	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r111-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r113	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r114	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r115	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r116	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r117	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r118	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r119	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r120	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r121	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r122	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r123	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r124	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r125	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r126	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r129	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r130	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r131	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r134	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r135	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r136	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r138	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r139	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r140	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r141-ps4	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r142-ps5	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r143	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r144	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r145-ps3	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r146-ps1	0	0	0	0	0	0	0	0	0	0	0	0
